C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_50_527.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_50_527.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_50_527.jpg,0,0,0,3.499591
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_50_594.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_50_594.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_50_594.jpg,0,0,0,3.478475
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_50_662.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_50_662.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_50_662.jpg,0,0,0,3.457487
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_50_730.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_50_730.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_50_730.jpg,0,0,0,3.429701
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_50_799.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_50_799.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_50_799.jpg,0,0,0,3.409007
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_50_869.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_50_869.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_50_869.jpg,0,0,0,3.38161
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_50_936.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_50_936.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_50_936.jpg,0,0,0,3.361207
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_004.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_004.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_004.jpg,0,0,0,3.334193
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_071.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_071.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_071.jpg,0,0,0,3.314076
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_138.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_138.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_138.jpg,0,0,0,3.29408
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_209.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_209.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_209.jpg,0,0,0,3.267606
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_284.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_284.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_284.jpg,0,0.1704293,0,3.314998
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_357.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_357.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_357.jpg,0,0.362852,0,3.527175
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_431.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_431.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_431.jpg,0,0.6102133,0,3.990814
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_502.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_502.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_502.jpg,0,0.7684999,0,4.489668
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_576.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_576.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_576.jpg,0,1,0,5.341739
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_650.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_650.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_650.jpg,-0.05,1,0,6.264449
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_16_12_51_722.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_16_12_51_722.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_16_12_51_722.jpg,-0.2,1,0,6.944121
